,Brand,Price,MRP,Processor,Rating,Reviews,Reviews1,Ram,Ava_offer
163,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Laptop,"₹47,990","₹47,780",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.4,9 Ratings & 3 Reviews,9 Ratings & 3 Reviews,8 GB DDR4 RAM,35% off
164,ASUS ZenBook 14 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) UX425EA-BM701TS Thin and Light L...,"₹96,990","₹67,932","Intel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, Splendid, My Asus1 Year Onsite Warranty",4.6,44 Ratings & 6 Reviews,44 Ratings & 6 Reviews,64 bit Windows 10 Operating System,1% off
165,HP 15s Celeron Dual Core - (4 GB/1 TB HDD/Windows 10 Home) 15s-du1044tu Thin and Light Laptop,"₹25,490","₹38,990","Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, HP Jumpstarts, HP Documentation1 Year Onsite Warranty",4.5,"1,130 Ratings & 102 Reviews","1,130 Ratings & 102 Reviews",1 TB HDD,31% off
166,DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5501 Thin an...,"₹68,990","₹99,999",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.4,191 Ratings & 26 Reviews,191 Ratings & 26 Reviews,39.62 cm (15.6 inches) Display,16% off
167,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X515MA-EJ101T Thin and Light Laptop,"₹27,480","₹55,861","Intel Pentium Quad Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMy Asus, System Diagnosis, Splendid, Tru2Life, AppDeals1 Year Onsite Warranty",4.1,374 Ratings & 50 Reviews,374 Ratings & 50 Reviews,1 Year Onsite Warranty,13% off
168,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1020T Laptop,"₹22,990","₹1,23,990",Intel Pentium Quad Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplaySplendid1 Year Onsite Warranty,4.3,287 Ratings & 34 Reviews,287 Ratings & 34 Reviews,Intel Core i3 Processor (10th Gen),2% off
169,HP 14s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14S-ER0002TU Thin and Light Laptop  with inb...,"₹39,990","₹79,690","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayHP Audio Switch, HP Support Assistant, HP Recovery Manager, HP Documentation, HP Sure Connect, HP JumpStart, HP Connection Optimizer, Microsoft Office Home and Student 20191 Year Onsite Warranty",4.2,63 Ratings & 13 Reviews,63 Ratings & 13 Reviews,8 GB DDR4 RAM,14% off
170,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-SSA Thin and ...,"₹38,990","₹92,418",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),4.6,35 Ratings & 8 Reviews,35 Ratings & 8 Reviews,64 bit Windows 10 Operating System,21% off
171,Lenovo ThinkPad E14 Core i3 10th Gen - (4 GB/256 GB SSD/DOS) E14 Thin and Light Laptop,"₹37,490","₹2,04,491",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAMDOS Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,4.6,6 Ratings & 0 Reviews,6 Ratings & 0 Reviews,1 TB HDD,11% off
172,lenovo Ideapad Flex 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) 5 14ITL05 2 in 1 ...,"₹64,990","₹59,999",Intel Evo platform feat 11th Gen Intel Core i5 processorIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,5,602 Ratings & 124 Reviews,602 Ratings & 124 Reviews,35.56 cm (14 inch) Display,8% off
173,HP 245 G7 Ryzen 5 Quad Core 2500U - (8 GB/1 TB HDD/Windows 10 Pro) 245 G7 Thin and Light Laptop,"₹41,990","₹73,990",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty,4.3,122 Ratings & 11 Reviews,122 Ratings & 11 Reviews,Microsoft Office Home and Student 2019,10% off
174,HP 14s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-CR2000TU Thin and Light Lapto...,"₹57,999","₹1,54,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) DisplayHP Audio Switch, HP Documentation, HP ePrint, HP e-Service, HP JumpStart, HP Recovery Manager, HP Support Assistant, HP Connection Optimizer, Microsoft Office Home and Student 20191 Year Onsite Warranty",4.6,14 Ratings & 3 Reviews,14 Ratings & 3 Reviews,1 Year Onsite Warranty,5% off
175,ASUS VivoBook 15 Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) X543UA-DM341T Laptop,"₹30,990","₹2,22,480","Intel Core i3 Processor (7th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAsus GiftBox, Asus Smart Gesture, Asus Splendid, Asus WebStorage Sync Agent, Dropbox (25 GB), Evernote, ICEsound, USB Charger+1 Year Onsite Warranty",4.3,121 Ratings & 11 Reviews,121 Ratings & 11 Reviews,Intel Core i5 Processor (10th Gen),9% off
176,acer NITRO 5 Ryzen 5 Hexa Core 5600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹71,990","₹85,290","AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inches) DisplayQuick Access, Acer Care Center, Acer Product Registration, NitroSense, GOTrust, PC Manager1 Year International Travelers Warranty",3.9,30 Ratings & 7 Reviews,30 Ratings & 7 Reviews,8 GB DDR4 RAM,6% off
177,HP Chromebook x360 Core i3 10th Gen - (4 GB/64 GB EMMC Storage/Chrome OS) 14c-ca0004TU 2 in 1 Laptop,"₹39,990","₹97,432","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAMChrome Operating System35.56 cm (14 inch) Touchscreen DisplayHP Support Assistant, Built-in Google Assistant, HP Audio Switch, HP ePrint, Dropbox, Pre-installed G-suite Apps1 Year Onsite Warranty",5,955 Ratings & 181 Reviews,955 Ratings & 181 Reviews,64 bit Windows 10 Operating System,28% off
178,msi Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,"₹84,990","₹83,890","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayCooler Boost, True Color 2.0, Nahimic 3, Creator Center1 Year Carry In Warranty",3,3 Ratings & 0 Reviews,3 Ratings & 0 Reviews,512 GB SSD,19% off
179,Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,"₹58,990","₹63,306",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.3,3 Ratings & 0 Reviews,3 Ratings & 0 Reviews,35.56 cm (14 inch) Display,3% off
180,HP Pavilion x360 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dh1180TU 2 in 1 Laptop,"₹74,990","₹99,990","Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 2019, HP Audio Switch, HP ePrint, HP Connection Optimizer, HP Support Assistant, HP Recovery Manager, HP Documentation, HP System Event Utility, HP Jumpstart, Built-in Alexa1 Year Onsite Warranty",5,"2,244 Ratings & 293 Reviews","2,244 Ratings & 293 Reviews","Cooler Boost, Nahimic 3, Creator Center",22% off
181,msi GE66 Raider Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 20...,"₹1,94,990","₹54,460","Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayDragon Center, Cooler Boost 5, Nahimic VR, True Color 2.0, Nahimic 32 Years Carry In Warranty",5,281 Ratings & 18 Reviews,281 Ratings & 18 Reviews,1 Year Carry In Warranty,18% off
182,Mi Notebook Horizon Edition 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4...,"₹54,999","₹82,181","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMi Blaze Unlock, Mi Smart Share1 Year Manufacturer Warranty from the Date of Purchase",4.3,21 Ratings & 3 Reviews,21 Ratings & 3 Reviews,Intel Core i7 Processor (9th Gen),6% off
183,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X413EA-EB512TS Thin and Li...,"₹54,990","₹1,73,990","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, Splendid, My Asus, Tru2Life1 Year Onsite Warranty",5,71 Ratings & 3 Reviews,71 Ratings & 3 Reviews,16 GB DDR4 RAM,10% off
184,ASUS ROG Strix G15 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce G...,"₹99,990","₹78,990",Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,1,329 Ratings & 52 Reviews,329 Ratings & 52 Reviews,64 bit Windows 10 Operating System,11% off
185,DELL XPS Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) XPS 9500 Laptop,"₹2,00,890","₹54,460","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.4,11 Ratings & 2 Reviews,11 Ratings & 2 Reviews,512 GB SSD,10% off
186,Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Lap...,"₹58,990","₹1,05,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,5,618 Ratings & 106 Reviews,618 Ratings & 106 Reviews,39.62 cm (15.6 inch) Display,6% off
187,HP Pavilion Core i7 10th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹79,990","₹1,12,516","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inches) DisplayHP Documentation, HP E-Service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty",5,384 Ratings & 55 Reviews,384 Ratings & 55 Reviews,"Shift, Cooler Boost 5, True Color 2.0, Nahimic 3",1% off
188,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,"₹63,980","₹1,00,069",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.2,28 Ratings & 1 Reviews,28 Ratings & 1 Reviews,2 Year Carry In Warranty,11% off
189,DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10 Home) Inspiron 5406 2 in 1 Laptop,"₹54,990","₹55,490","Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",5,341 Ratings & 27 Reviews,341 Ratings & 27 Reviews,AMD Ryzen 3 Dual Core Processor,11% off
190,msi GF65 Thin Core i5 9th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 166...,"₹71,990","₹67,049","Intel Core i5 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMatrix Display, Dragon Center, Cooler Boost 5, True Color 2.0, Nahimic 32 Year Warranty",5,33 Ratings & 10 Reviews,33 Ratings & 10 Reviews,4 GB DDR4 RAM,21% off
191,ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515JA-EJ512TS Thin and...,"₹52,990","₹1,21,000","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Tru2Life, Splendid, My Asus1 Year Onsite Warranty",4.3,377 Ratings & 66 Reviews,377 Ratings & 66 Reviews,64 bit Windows 10 Operating System,23% off
192,Lenovo ThinkPad E14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) E14 Thin and Light L...,"₹59,490","₹35,855",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.3,29 Ratings & 8 Reviews,29 Ratings & 8 Reviews,1 TB HDD,29% off
193,msi GP66 Leopard Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,54,990","₹45,186","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayKiller DoubleShot Pro, Dragon Center, Cooler Boost 5, Nahimic VR, True Color 2.0, Nahimic 32 Years Carry In Warranty",4.3,18 Ratings & 3 Reviews,18 Ratings & 3 Reviews,39.62 cm (15.6 inch) Display,30% off
194,ASUS VivoBook Ryzen 7 Octa Core 4700U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) KM513IA-EJ399T Thin...,"₹62,990","₹24,686","AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMy Asus, System Diagnosis, Splendid, AppDeals1 Year Onsite Warranty",4.4,14 Ratings & 2 Reviews,14 Ratings & 2 Reviews,"HP Support Assistant, HP Documentation, HP BIOS recovery, HP Smart, Dropbox, Microsoft Office Home and Student 2019",27% off
195,ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515JA-EJ512TS Thin and...,"₹52,990","₹1,22,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Tru2Life, Splendid, My Asus1 Year Onsite Warranty",4.5,12 Ratings & 2 Reviews,12 Ratings & 2 Reviews,1 Year Onsite Warranty,12% off
196,ASUS TUF Gaming F15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce ...,"₹82,990","₹66,371",Intel Core i5 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.4,44 Ratings & 7 Reviews,44 Ratings & 7 Reviews,AMD Ryzen 3 Dual Core Processor,14% off
197,DELL G3 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 Ti/...,"₹1,03,790","₹56,032","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.2,18 Ratings & 3 Reviews,18 Ratings & 3 Reviews,8 GB DDR4 RAM,20% off
198,Lenovo ThinkPad E14 Core i7 10th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home) E14 Thin and Light L...,"₹79,990","₹87,989",Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.5,42 Ratings & 6 Reviews,42 Ratings & 6 Reviews,64 bit Windows 10 Operating System,28% off
199,msi GE76 Raider Core i7 10th Gen - (32 GB/2 TB SSD/Windows 10 Home/16 GB Graphics/NVIDIA GeForce RTX 3...,"₹2,89,990","₹2,76,120","Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System2 TB SSD43.94 cm (17.3 inch) DisplayKiller DoubleShot Pro, Dragon Center, Cooler Boost 5, Nahimic VR, True Color 2.0, Nahimic 32 Years Carry In Warranty",4.4,9 Ratings & 0 Reviews,9 Ratings & 0 Reviews,256 GB SSD,28% off
200,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-ABB Thin and ...,"₹38,990","₹37,990",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),4.3,123 Ratings & 15 Reviews,123 Ratings & 15 Reviews,39.62 cm (15.6 inch) Display,31% off
201,Lenovo Thinkpad E14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) E14 Thin and Light Laptop,"₹58,990","₹74,538",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.4,9 Ratings & 0 Reviews,9 Ratings & 0 Reviews,Microsoft Office Home and Student 2019,25% off
202,MICROSOFT Surface Pro 7 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 1866 2 in 1 Laptop,"₹99,990","₹1,15,390",Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System256 GB SSD31.24 cm (12.3 inch) Touchscreen Display1 Year Onsite Warranty,4.4,680 Ratings & 92 Reviews,680 Ratings & 92 Reviews,1 Year Onsite Warranty,18% off
203,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3491 Thin and Light Laptop,"₹34,990","₹1,22,990","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.3,28 Ratings & 1 Reviews,28 Ratings & 1 Reviews,Intel Core i7 Processor (10th Gen),4% off
204,acer Aspire 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) A315-56 Laptop,"₹42,999","₹2,76,120","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Configuration Manager, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)",4.7,5 Ratings & 1 Reviews,5 Ratings & 1 Reviews,16 GB DDR4 RAM,8% off
205,HP Athlon Dual Core 3050U 3rd Gen - (4 GB/1 TB HDD/Windows 10) 21Z04PA Laptop,"₹24,200","₹37,990",AMD Athlon Dual Core Processor (3rd Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty,5,308 Ratings & 36 Reviews,308 Ratings & 36 Reviews,64 bit Windows 10 Operating System,25% off
206,APPLE MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH52HN/A,"₹1,09,900","₹72,990","Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",4.6,24 Ratings & 4 Reviews,24 Ratings & 4 Reviews,512 GB SSD,35% off
207,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) INS 5409 Thin and Light Laptop,"₹65,690","₹80,999","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.6,"1,026 Ratings & 154 Reviews","1,026 Ratings & 154 Reviews",39.62 cm (15.6 inch) Display,9% off
208,Lenovo ThinkPad E14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) E14 Laptop,"₹38,490","₹50,314",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty,3.7,18 Ratings & 4 Reviews,18 Ratings & 4 Reviews,1 Year Onsite Warranty,30% off
209,APPLE MacBook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,"₹92,900","₹42,990","Apple M1 Processor8 GB DDR4 RAMMac OS Operating System256 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty",4.2,31 Ratings & 1 Reviews,31 Ratings & 1 Reviews,Intel Core i5 Processor (10th Gen),17% off
